CLASS,REGION-CENTROID-COL,REGION-CENTROID-ROW,REGION-PIXEL-COUNT,SHORT-LINE-DENSITY-5,SHORT-LINE-DENSITY-2,VEDGE-MEAN,VEDGE-SD,HEDGE-MEAN,HEDGE-SD,INTENSITY-MEAN,RAWRED-MEAN,RAWBLUE-MEAN,RAWGREEN-MEAN,EXRED-MEAN,EXBLUE-MEAN,EXGREEN-MEAN,VALUE-MEAN,SATURATION-MEAN,HUE-MEAN
GRASS,153.0,204.0,9,0.11111111,0.0,2.388889,1.6920294999999999,3.3333333,1.3824291000000002,19.407408,15.333332999999998,16.88889,26.0,-12.222222,-7.5555553,19.777779000000002,26.0,0.4203661,2.2444102999999997
CEMENT,236.0,77.0,9,0.0,0.0,22.166666,15.472914000000001,7.722223,8.373016,32.77778,30.222221,37.666668,30.444445,-7.666666499999999,14.666667000000002,-7.0,37.666668,0.22524333,-2.1233602000000005
SKY,201.0,92.0,9,0.0,0.0,0.8333345999999999,0.2111112,0.7777799,0.2962967,90.333336,74.888885,115.44443999999999,80.66667,-46.333332,75.333336,-29.0,115.44443999999999,0.35122013,-2.2428021
WINDOW,250.0,131.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRASS,44.0,233.0,9,0.0,0.0,2.2222218999999996,2.1464872,2.111111,1.3277656999999998,14.481482000000002,12.555555,11.333333,19.555555,-5.777777700000001,-9.444445,15.222222,19.555555,0.42217422,1.9504046000000002
FOLIAGE,61.0,119.0,9,0.0,0.0,0.83333325,0.8333332,1.0555555,0.95185167,1.2222222,0.11111111,3.2222223,0.33333334,-3.3333333,6.0,-2.6666667,3.2222223,0.9841270000000001,-2.133095
PATH,4.0,201.0,9,0.0,0.22222222,2.722222,1.6788458,5.2222214000000005,3.1245742,53.70370500000001,47.11111,67.22222,46.77778,-19.777779000000002,40.555557,-20.777779000000002,67.22222,0.30885938,-2.0752265
BRICKFACE,193.0,142.0,9,0.11111111,0.0,0.38888887,0.06296293,1.7222223,0.15185216,4.814815,6.777777700000001,5.222222299999999,2.4444444,5.888889,1.2222222,-7.111111,6.777777700000001,0.6461640000000001,-0.6751229999999999
CEMENT,113.0,123.0,9,0.11111111,0.0,1.4444441000000001,0.6206331,1.9444441000000003,1.7180963,59.33333199999999,51.88889,73.77778,52.333332,-22.333334,43.333332,-21.0,73.77778,0.29916364,-2.1119413
GRASS,140.0,247.0,9,0.0,0.0,2.5000002,3.1888885,2.6666667,3.5555550000000005,8.111111,6.0,5.888889,12.444445,-6.3333335,-6.666666499999999,13.0,12.444445,0.5634669,2.1178858
BRICKFACE,120.0,136.0,9,0.0,0.0,0.61111116,0.41851869999999997,1.0000001,0.4444444,6.259258999999999,7.777777700000001,7.222222299999999,3.7777777,4.5555553,2.8888887999999997,-7.4444447,8.0,0.52954143,-0.92460656
GRASS,242.0,183.0,9,0.0,0.0,1.4999999,0.9368979,2.1666667,1.7981470000000002,15.370370000000001,12.666667,12.444445,21.0,-8.111111,-8.777778,16.88889,21.0,0.42024404,2.0758736
CEMENT,74.0,64.0,9,0.0,0.0,1.8333327000000001,1.2064646,2.0,1.1155467,56.59259399999999,49.666668,71.0,49.11111,-20.777779000000002,43.22222,-22.444445,71.0,0.3130033,-2.0671675
PATH,42.0,188.0,9,0.0,0.0,1.833333,1.8111092,1.388889,1.7518508000000002,30.777779,27.555555,38.11111,26.666665999999996,-9.666667,22.0,-12.333333,38.11111,0.3017472,-2.016443
FOLIAGE,119.0,115.0,9,0.0,0.11111111,2.4444444,1.5729189,5.0,2.9363625,7.5555553,3.5555556000000004,12.888889,6.222222299999999,-12.0,16.0,-4.0,12.888889,0.7672355,-2.3909924
GRASS,72.0,222.0,9,0.11111111,0.0,2.3888887999999997,2.6407404,1.611111,2.2851844,14.962963,11.666667,13.111111,20.11111,-9.888889,-5.5555553,15.444445000000002,20.11111,0.42544090000000007,2.2809223999999997
CEMENT,99.0,103.0,9,0.0,0.0,1.0,0.40000102,0.8333359,0.43333372,64.44444,58.33333199999999,78.111115,56.88889,-18.333334,41.0,-22.666666,78.111115,0.271568,-2.022581
BRICKFACE,96.0,115.0,9,0.0,0.0,0.38888893,0.15185183,0.33333334,0.17777777,6.777777700000001,7.777777700000001,8.555555,4.0,3.0,5.3333335,-8.333333,8.666667,0.53858024,-1.2103575
BRICKFACE,57.0,117.0,9,0.0,0.0,0.44444449999999996,0.20740739,0.38888893,0.06296291,6.3333335,7.666666499999999,7.4444447,3.8888887999999997,4.0,3.3333333,-7.333333500000001,8.0,0.51036155,-0.98394656
WINDOW,41.0,139.0,9,0.0,0.0,0.055555562999999995,0.018518523999999998,0.11111113,0.029629637,1.2962962,0.0,3.8888887999999997,0.0,-3.8888887999999997,7.777777700000001,-3.8888887999999997,3.8888887999999997,1.0,-2.0943952
PATH,205.0,190.0,9,0.0,0.0,1.2777773000000001,0.9981452,1.6111107,1.1238158,49.48148,44.77778,60.66666800000001,43.0,-14.111111,33.555557,-19.444445,60.66666800000001,0.29078844,-1.9875988999999998
PATH,166.0,182.0,9,0.0,0.0,3.0555553,4.213295,3.9999992999999994,2.3664315,58.40740600000001,52.55555699999999,72.55556,50.11111,-17.555555,42.444443,-24.88889,72.55556,0.3112005,-1.9784945999999999
CEMENT,224.0,124.0,9,0.0,0.0,3.1666667,9.544442,7.388889,70.1963,43.148148,39.22222,52.66666800000001,37.555557,-11.777778,28.555555,-16.777779000000002,52.66666800000001,0.29098179999999996,-1.9809769
SKY,138.0,21.0,9,0.0,0.0,0.6666654000000001,0.76011735,1.0,0.5163958,127.296295,116.22222,143.11111,122.55556000000001,-33.22222,47.444443,-14.222222,143.11111,0.18785286,-2.3393772
SKY,210.0,47.0,9,0.0,0.0,0.5,0.21111278,0.6666667,0.48888919999999997,97.111115,82.55556,121.44443999999999,87.333336,-43.666668,73.0,-29.333334000000004,121.44443999999999,0.32009703,-2.2232175
FOLIAGE,110.0,92.0,9,0.11111111,0.0,1.8888886999999999,4.0296297,2.277778,3.529629,7.4444447,3.2222223,12.666667,6.4444447,-12.666667,15.666667000000002,-3.0,12.666667,0.7590125,-2.4521759999999997
FOLIAGE,123.0,143.0,9,0.0,0.0,0.27777779999999996,0.3896817,0.27777779999999996,0.13608274,0.40740740000000003,0.0,1.2222222,0.0,-1.2222222,2.4444444,-1.2222222,1.2222222,0.7777778000000001,-2.0943952
WINDOW,229.0,104.0,9,0.0,0.0,0.49999985,0.54772234,2.8333333,2.0412421000000003,19.777779000000002,16.333334,26.11111,16.88889,-10.333333,19.0,-8.666667,26.11111,0.37553233,-2.1506376
WINDOW,222.0,145.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRICKFACE,42.0,56.0,9,0.0,0.0,1.0555553,0.95185125,1.333333,1.5999998,22.74074,21.11111,30.222221,16.88889,-4.888889,22.444445,-17.555555,30.222221,0.44070765,-1.759414
GRASS,63.0,158.0,9,0.11111111,0.0,0.99999934,1.0540928999999999,1.888889,1.29386,22.185184,16.444445,22.222220999999998,27.888890000000004,-17.222220999999998,0.11111111,17.11111,27.888890000000004,0.41181073,2.6247067000000004
FOLIAGE,75.0,98.0,9,0.0,0.0,3.9444443999999996,45.840740000000004,4.6666665,39.288876,5.5185184000000005,2.3333334999999997,10.444445,3.7777777,-9.555555,14.777778,-5.222222299999999,10.444445,0.8721458000000001,-2.2729733
WINDOW,159.0,116.0,9,0.11111111,0.0,0.4444437,0.34426528,2.0555553,1.1038655000000002,29.814815999999997,25.666666,37.11111,26.666665999999996,-12.444445,21.88889,-9.444445,37.11111,0.31028613,-2.1775072
BRICKFACE,94.0,67.0,9,0.0,0.0,2.5555556,3.3629644,1.5555557,1.1851851999999998,23.74074,22.88889,30.777779,17.555555,-2.5555556,21.11111,-18.555555,30.777779,0.42989677,-1.6701708
PATH,189.0,187.0,9,0.0,0.0,1.2222226999999999,1.0036974,3.0555553,2.3890192999999997,48.51852,44.11111,59.88889,41.555557,-13.222222,34.11111,-20.88889,59.88889,0.30575457,-1.9474715
SKY,50.0,50.0,9,0.0,0.0,0.7777774000000001,0.6554623,0.7777799,0.50185025,124.11111499999998,113.11111499999998,140.88889,118.33333600000002,-33.0,50.333332,-17.333334,140.88889,0.19716202,-2.2882797999999998
CEMENT,109.0,76.0,9,0.0,0.0,1.5000006000000001,0.69121444,0.38888870000000003,0.32773072,51.77778,47.666668,61.55555699999999,46.11111,-12.333333,29.333334000000004,-17.0,61.55555699999999,0.25070548,-1.9899223000000001
WINDOW,83.0,96.0,9,0.0,0.0,0.49999967,0.45946804,0.6666663,0.5163983,19.592592,15.222222,28.444445,15.111111,-13.111111,26.555555,-13.444445000000002,28.444445,0.47276450000000003,-2.0860833999999997
WINDOW,163.0,131.0,9,0.0,0.0,0.16666669,0.18257421,0.27777776,0.25092423,1.5555556000000001,0.8888889000000001,3.6666667,0.11111111,-2.0,6.3333335,-4.3333335,3.6666667,0.9722221999999999,-1.871048
BRICKFACE,8.0,79.0,9,0.0,0.0,1.2777778,2.2851846,2.111111,0.51851857,16.814816,17.333334,21.0,12.111111,1.5555556000000001,12.555555,-14.111111,21.0,0.42233688,-1.4531143999999998
PATH,156.0,188.0,9,0.0,0.0,4.277778,2.3134086,5.0,3.7475924,61.25926,55.11111,75.66667,53.0,-18.444445,43.22222,-24.777779000000002,75.66667,0.30024179999999995,-1.9977459
BRICKFACE,42.0,59.0,9,0.0,0.0,1.833333,3.5000002,2.0555553,0.86296284,21.814816,20.777779000000002,28.777779,15.888889,-3.1111112000000003,20.88889,-17.777779000000002,28.777779,0.44514215,-1.680812
WINDOW,42.0,133.0,9,0.0,0.0,1.1666667,1.9061303,2.7222223,3.1581755,2.7037036,1.2222222,5.0,1.8888888,-4.4444447,6.888889,-2.4444444,5.0,0.8606060999999999,-2.2084189999999997
SKY,143.0,34.0,9,0.0,0.0,1.0555546999999998,0.9289564,1.388888,0.8798136000000001,125.48148,113.66666399999998,142.0,120.77778,-35.444443,49.555557,-14.111111,142.0,0.19951604,-2.3572717
BRICKFACE,194.0,118.0,9,0.0,0.0,0.44444449999999996,0.11851848,0.44444449999999996,0.16296297,6.259258999999999,7.5555553,7.666666499999999,3.5555556000000004,3.8888887999999997,4.222222299999999,-8.111111,7.777777700000001,0.5438712,-1.0761976999999998
WINDOW,170.0,113.0,9,0.0,0.0,2.833333,0.62360847,1.222222,0.68853045,28.333334000000004,24.333334,34.88889,25.777779000000002,-12.0,19.666666,-7.666666499999999,34.88889,0.30207062,-2.2362506
GRASS,117.0,246.0,9,0.0,0.0,2.277778,5.618517400000001,2.6666665000000003,5.866666,15.444445000000002,12.0,14.333332999999998,20.0,-10.333333,-3.3333333,13.666667000000002,20.0,0.3959547,2.395692
CEMENT,52.0,33.0,9,0.0,0.0,13.888889,13.024194999999999,0.277778,0.2509246,35.814816,31.333334000000004,45.555557,30.555555,-13.444445000000002,29.222221,-15.777778,45.555557,0.33727008,-2.0304284
WINDOW,173.0,93.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOLIAGE,128.0,116.0,9,0.0,0.0,0.77777785,0.6962963000000001,0.8333333,0.9222224,1.962963,0.22222222,5.0,0.6666667,-5.222222299999999,9.111111,-3.8888887999999997,5.0,0.9702381,-2.1634342999999996
SKY,140.0,16.0,9,0.0,0.0,0.5,0.34444305,0.88889056,0.38518359999999996,111.81481000000001,99.111115,131.11111,105.22222,-38.11111,57.88889,-19.777779000000002,131.11111,0.2440208,-2.2939334
FOLIAGE,230.0,98.0,9,0.0,0.0,0.38888884,0.15185185,0.38888887,0.06296294,1.4074073999999999,0.0,4.111111,0.11111111,-4.222222299999999,8.111111,-3.8888887999999997,4.111111,1.0,-2.1137194999999998
WINDOW,46.0,154.0,9,0.11111111,0.0,3.1666667,8.211110000000001,1.6111111999999999,1.2185184,6.3703704000000005,9.666667,4.6666669999999995,4.777777700000001,9.888889,-5.111111,-4.777777700000001,9.666667,0.56192696,-0.0049269386
CEMENT,189.0,68.0,9,0.0,0.0,1.6666666,1.619327,1.1111113000000001,1.344399,38.592594,38.333335999999996,42.333335999999996,35.11111,-0.7777778000000001,11.222222,-10.444445,42.333335999999996,0.17044854,-1.6248463
FOLIAGE,150.0,144.0,9,0.0,0.0,0.55555564,0.074074075,0.6111111,0.15185197,2.5185183999999996,0.11111111,6.5555553,0.8888889000000001,-7.222222299999999,12.111111,-4.888889,6.5555553,0.9861110999999999,-2.2121625
GRASS,88.0,211.0,9,0.22222222,0.0,1.388889,0.87981474,2.4444444,1.4555133999999998,10.814815,8.888889,7.666666499999999,15.888889,-5.777777700000001,-9.444445,15.222222,15.888889,0.52432793,1.9408314999999998
SKY,79.0,58.0,9,0.0,0.0,1.0555558999999999,0.5340274,1.0555586000000001,0.68041354,109.07406999999999,96.333336,126.44443999999999,104.44444,-38.22222,52.11111,-13.888889,126.44443999999999,0.23814337,-2.3752072
PATH,163.0,180.0,9,0.0,0.0,1.7777779999999999,1.1851858,9.166667,63.944435,30.37037,27.444445,36.333335999999996,27.333334000000004,-8.777778,17.88889,-9.111111,36.333335999999996,0.23849043,-2.2170947
BRICKFACE,5.0,101.0,9,0.0,0.0,2.3333333,2.3111115,1.7777777,0.60740685,16.925926,18.333334,19.88889,12.555555,4.222222299999999,8.888889,-13.111111,20.222220999999998,0.37685209999999997,-1.2111098
FOLIAGE,197.0,105.0,9,0.0,0.0,3.7222223,15.662961,3.6666663,14.400001000000001,4.148148,1.6666666,8.333333999999999,2.4444444,-7.4444447,12.555555,-5.111111,8.333333999999999,0.88604844,-2.2054374
PATH,149.0,185.0,9,0.0,0.0,1.5555553,1.0680546,3.0555553,1.9254627,49.333332,45.333332,59.55555699999999,43.11111,-12.0,30.666665999999996,-18.666666,59.55555699999999,0.2758892,-1.9527698
PATH,53.0,198.0,9,0.0,0.0,1.7222233,1.8549243999999998,5.111111,1.6009258999999998,51.666668,45.555557,64.22222,45.22222,-18.333334,37.666668,-19.333334,64.22222,0.29970714,-2.0726159
FOLIAGE,68.0,122.0,9,0.0,0.0,2.777778,2.0294137,1.5555558999999999,1.9962927,20.148148000000003,14.222222,31.111109999999996,15.111111,-17.777779000000002,32.88889,-15.111111,31.111109999999996,0.54582953,-2.0601703999999996
PATH,223.0,190.0,9,0.0,0.0,1.9999993999999999,1.0327959,2.055556,1.4669192,46.88889,42.0,57.77778000000001,40.88889,-14.666667000000002,32.666668,-18.0,57.77778000000001,0.29222646,-2.0251334
PATH,202.0,193.0,9,0.0,0.0,1.111112,0.7503075,3.3888881,2.489236,41.703705,37.88889,50.666668,36.555557,-11.444445,26.888890000000004,-15.444445000000002,50.666668,0.27838665,-1.9929974999999998
PATH,196.0,161.0,9,0.0,0.0,2.7777773999999997,5.540735,11.777776,93.98522,41.962963,36.555557,51.22222,38.11111,-16.222220999999998,27.777779,-11.555555,51.333332,0.28212494,-2.38829
WINDOW,218.0,64.0,9,0.0,0.0,1.5000003999999998,1.1303883999999997,1.8333334,1.9635572000000001,8.0,6.111111,12.555555,5.3333335,-5.6666665,13.666667000000002,-8.0,12.555555,0.5791423000000001,-1.9652462
GRASS,75.0,226.0,9,0.0,0.0,2.2222226000000003,0.6554613,1.611111,1.0201668,16.703703,15.333332999999998,13.0,21.777779000000002,-4.111111,-11.111111,15.222222,21.777779000000002,0.40474883,1.8223403000000002
CEMENT,109.0,100.0,9,0.0,0.0,0.9444440000000001,0.49065506,0.44444466,0.40368706,57.148148,51.555557,69.66667,50.22222,-16.777779000000002,37.555557,-20.777779000000002,69.66667,0.27896288,-2.024061
GRASS,49.0,148.0,9,0.0,0.0,0.7777776999999999,0.25185102,6.666666499999999,33.422226,15.962963,12.0,16.88889,19.0,-11.888889,2.7777777,9.111111,19.444445,0.40370809999999996,2.9124804
BRICKFACE,95.0,109.0,9,0.0,0.0,1.0,0.4888888,1.9444443,2.729629,17.25926,19.222220999999998,20.0,12.555555,5.888889,8.222222,-14.111111,20.444445,0.38499743,-1.1312037
CEMENT,178.0,25.0,9,0.0,0.0,0.7222214,0.32773143,1.5555558999999999,1.2412641000000002,44.814816,39.555557,55.0,39.88889,-15.777778,30.555555,-14.777778,55.0,0.2845817,-2.1188104
PATH,63.0,201.0,9,0.0,0.0,2.1111119,1.7341881999999997,2.5000007,1.656637,61.629630000000006,54.88889,76.44444,53.55555699999999,-20.222220999999998,44.444443,-24.222220999999998,76.44444,0.29921305,-2.0341186999999996
FOLIAGE,139.0,128.0,9,0.0,0.0,2.9444444,7.8851867,3.166667,12.433335000000001,5.296296,2.4444444,9.555555,3.8888887999999997,-8.555555,12.777778,-4.222222299999999,9.555555,0.8047243000000001,-2.3003678
FOLIAGE,76.0,138.0,9,0.0,0.22222222,3.2222226000000003,3.8796716,5.5,2.4289908,16.518518,9.888889,24.777779000000002,14.888889,-19.88889,24.777779000000002,-4.888889,24.777779000000002,0.60921985,-2.4395385
FOLIAGE,195.0,99.0,9,0.0,0.0,3.0555553,4.462964,2.7777777,4.651851000000001,6.740741000000001,3.4444443999999996,11.555555,5.222222299999999,-9.888889,14.444445000000002,-4.5555553,11.555555,0.71189785,-2.318885
PATH,140.0,188.0,9,0.0,0.0,2.0,2.1081847999999996,3.0555546000000002,2.4981472,61.66666800000001,54.44444300000001,76.55556,54.0,-21.666666,44.666668,-23.0,76.55556,0.29562417,-2.0740279999999998
FOLIAGE,108.0,146.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEMENT,22.0,125.0,9,0.0,0.0,2.277778,1.8063672,2.4444447,1.3443986,58.22221999999999,50.22222,73.77778,50.666668,-24.0,46.666668,-22.666666,73.77778,0.32390848,-2.1127234
GRASS,152.0,247.0,9,0.0,0.22222222,1.6111107,1.2185191,7.1111107,4.340751,21.925926,21.11111,25.11111,19.555555,-2.4444444,9.555555,-7.111111,25.11111,0.21578804,-1.7554835
CEMENT,148.0,109.0,9,0.0,0.0,0.99999934,1.2110597,1.222222,0.6554618000000001,49.407406,42.555557,62.88889,42.77778,-20.555555,40.444443,-19.88889,62.88889,0.32513812,-2.1054779999999997
GRASS,6.0,174.0,9,0.0,0.0,1.8888888,1.0074060999999999,2.8888886,4.0296297,19.074074,15.111111,17.777779000000002,24.333334,-11.888889,-3.8888887999999997,15.777778,24.333334,0.38186744,2.3950183
PATH,78.0,186.0,9,0.0,0.0,2.833334,2.1222198,3.5555556000000004,4.2074055999999995,35.296295,31.222221,43.88889,30.777779,-12.222222,25.777779000000002,-13.555554999999998,43.88889,0.30228558,-2.0601218
GRASS,111.0,235.0,9,0.0,0.0,1.6111107,1.3074071000000003,2.7222216,2.5518525000000003,15.629629999999999,11.777778,15.888889,19.222220999999998,-11.555555,0.7777778000000001,10.777778,19.222220999999998,0.38809570000000004,2.6707714
WINDOW,220.0,61.0,9,0.0,0.0,0.27777776,0.13608277,0.5555555999999999,0.27216548,6.888889,4.5555553,12.0,4.111111,-7.0,15.333332999999998,-8.333333,12.0,0.65589225,-2.039459
BRICKFACE,148.0,116.0,9,0.0,0.0,0.4999999,0.4777777,1.1666669,0.6111109,6.111111,7.111111,7.666666499999999,3.5555556000000004,3.0,4.6666665,-7.666666499999999,7.777777700000001,0.54473305,-1.1632453
FOLIAGE,132.0,124.0,9,0.0,0.0,0.22222221,0.074074075,0.22222221,0.074074045,1.074074,0.0,3.2222223,0.0,-3.2222223,6.4444447,-3.2222223,3.2222223,1.0,-2.0943952
SKY,98.0,41.0,9,0.0,0.0,1.7222264999999999,0.77407277,1.1111145,0.87406844,137.14815,130.66666999999998,147.22223,133.55556,-19.444445,30.222221,-10.777778,147.22223,0.112421244,-2.2685292
PATH,162.0,190.0,9,0.0,0.0,3.0555553,1.0628418,6.1111107,5.2182015999999996,57.33333199999999,51.0,70.0,51.0,-19.0,38.0,-19.0,70.0,0.27956137,-2.1120865
FOLIAGE,93.0,147.0,9,0.0,0.0,3.0555553,3.5864974999999997,3.5555553,3.2157025000000004,7.703703999999999,6.4444447,9.888889,6.777777700000001,-3.7777777,6.5555553,-2.7777777,9.888889,0.34947090000000003,-2.0645137
FOLIAGE,21.0,64.0,9,0.0,0.0,16.277779000000002,12.948471000000001,20.222223,17.629103,31.0,24.666666,38.0,30.333334000000004,-19.0,21.0,-2.0,38.0,0.40074632,-2.593825
BRICKFACE,155.0,140.0,9,0.0,0.0,0.44444442,0.11851859,0.66666675,0.08888887,5.0,6.5555553,5.5555553,2.8888887999999997,4.6666665,1.6666666,-6.3333335,6.666666499999999,0.56415343,-0.7836470999999999
SKY,155.0,80.0,9,0.0,0.0,0.99999875,0.17777939,1.4444453000000002,0.6962941,96.333336,82.44444,119.33333600000002,87.22222,-41.666668,69.0,-27.333334000000004,119.33333600000002,0.30905932,-2.2287122999999998
GRASS,159.0,180.0,9,0.11111111,0.0,1.5555557,0.87407404,3.277778,3.3962972000000002,21.25926,18.11111,18.11111,27.555555,-9.444445,-9.444445,18.88889,27.555555,0.3588616,2.1139183
GRASS,76.0,249.0,9,0.11111111,0.0,2.0555558,2.0629644,2.3333334999999997,5.5111136,13.370370000000001,12.222222,13.111111,14.777778,-3.4444443999999996,-0.7777778000000001,4.222222299999999,15.0,0.20324889,2.5634372
PATH,174.0,188.0,9,0.0,0.0,2.8888886,2.8803291,3.6111107000000002,2.23524,50.407406,45.444443,62.0,43.77778,-14.888889,34.77778,-19.88889,62.0,0.29399088,-1.9950715
WINDOW,76.0,89.0,9,0.0,0.0,1.0555558,0.9525790000000001,3.2777784,2.4532664,16.814816,12.888889,24.444445,13.111111,-11.777778,22.88889,-11.111111,24.444445,0.47304532,-2.11184
GRASS,42.0,244.0,9,0.11111111,0.0,1.111111,1.4707014999999999,1.1111111999999999,1.2590413999999999,12.814815,9.555555,11.666667,17.222223,-9.777778,-3.4444443999999996,13.222222,17.222223,0.44603544,2.3917357999999997
FOLIAGE,55.0,108.0,9,0.0,0.0,6.3888893,22.507414,3.388889,10.107411,8.666667,5.111111,14.111111,6.777777700000001,-10.666667,16.333334,-5.6666665,14.111111,0.7054819,-2.275553
WINDOW,56.0,140.0,9,0.0,0.0,0.9444444,0.46296272,0.27777776,0.06296294,5.5555553,3.6666667,9.444445,3.5555556000000004,-5.6666665,11.666667,-6.0,9.444445,0.6392536999999999,-2.0722682
FOLIAGE,69.0,136.0,9,0.0,0.0,3.1111114,2.8100348,2.777778,3.1669588,19.444445,16.88889,25.777779000000002,15.666667000000002,-7.666666499999999,19.0,-11.333333,26.666665999999996,0.42529303,-1.6157203000000002
FOLIAGE,59.0,87.0,9,0.0,0.11111111,11.166667,84.87777,13.222221,70.02964,17.11111,12.222222,23.444445,15.666667000000002,-14.666667000000002,19.0,-4.3333335,23.444445,0.65204316,-2.4180744
SKY,131.0,15.0,9,0.11111111,0.0,0.88889056,1.0518463,1.8888880000000001,2.162973,130.14815,119.66666399999998,145.33334,125.44443999999999,-31.444445,45.555557,-14.111111,145.33334,0.17649389999999998,-2.3249698
GRASS,208.0,240.0,9,0.11111111,0.0,1.0555557,0.86296326,2.4444444,5.007407,14.148148999999998,10.888889,13.0,18.555555,-9.777778,-3.4444443999999996,13.222222,18.555555,0.42162097,2.3924873
CEMENT,170.0,159.0,9,0.11111111,0.0,2.2777777,1.4207459999999998,1.611111,1.1816499,20.518518,20.333334,22.333334,18.88889,-0.5555555999999999,5.4444447,-4.888889,22.333334,0.15127982,-1.5966791999999999
CEMENT,92.0,89.0,9,0.0,0.0,1.9999993999999999,1.2649107,1.2222214,0.95839226,58.925926000000004,51.0,74.44444,51.333332,-23.777779000000002,46.555557,-22.777779000000002,74.44444,0.31787068,-2.1087568
GRASS,128.0,196.0,9,0.0,0.0,1.666667,1.2444435,1.8888886999999999,3.8518529999999997,19.62963,15.666667000000002,18.555555,24.666666,-11.888889,-3.2222223,15.111111,24.666666,0.36529657,2.4373392999999997
GRASS,170.0,185.0,9,0.0,0.0,0.611111,0.44305348,1.4444447,1.0470416999999999,10.740741,8.111112,9.777778,14.333332999999998,-7.888889,-2.8888887999999997,10.777778,14.333332999999998,0.4351852,2.3628104
FOLIAGE,227.0,69.0,9,0.0,0.0,3.6111114,45.929623,4.3333330000000005,36.400005,11.074074000000001,6.888889,16.0,10.333333999999999,-12.555555,14.777778,-2.2222223,16.0,0.6042809,-2.4818742
FOLIAGE,114.0,102.0,9,0.0,0.0,1.1111111999999999,1.2296298,1.1666665,0.8777780000000001,4.037037000000001,1.0,8.444445,2.6666667,-9.111111,13.222222,-4.111111,8.444445,0.8912177,-2.3161116
CEMENT,67.0,34.0,9,0.0,0.0,1.1111113000000001,1.2232313999999997,0.555556,0.5837306,54.25926,46.22222,70.333336,46.22222,-24.11111,48.22222,-24.11111,70.333336,0.34747013,-2.0945199
SKY,70.0,44.0,9,0.0,0.11111111,2.444444,2.0940828000000002,2.3333333,2.139576,122.59258999999999,112.0,136.88889,118.88888500000002,-31.777779,42.88889,-11.111111,136.88889,0.18182060000000003,-2.3846567000000003
BRICKFACE,134.0,104.0,9,0.0,0.0,2.388889,1.8407409,2.6666662999999997,3.5555562999999997,21.777779000000002,20.88889,28.333334000000004,16.11111,-2.6666667,19.666666,-17.0,28.333334000000004,0.43039906,-1.6697525000000002
BRICKFACE,108.0,123.0,9,0.0,0.0,0.6111112,0.24074072,0.66666675,0.26666668,6.740741000000001,8.222222,8.0,4.0,4.4444447,3.7777777,-8.222222,8.444445,0.5244709,-0.9857292999999999
SKY,93.0,29.0,9,0.0,0.0,1.2222239,1.2296363000000001,1.3888906,1.5740819,128.48148,119.0,142.77777,123.66666399999998,-28.444445,42.88889,-14.444445000000002,142.77777,0.16648434,-2.2977605
SKY,79.0,48.0,9,0.0,0.0,1.0555534,0.9962996,0.99999875,0.35555598,107.88888500000002,94.77778,129.11111,99.77778,-39.333332,63.66666800000001,-24.333334,129.11111,0.26589924,-2.2470357000000005
FOLIAGE,241.0,137.0,9,0.0,0.11111111,4.277778,18.685184,3.8333333,37.500004,5.0,2.5555556,9.0,3.4444443999999996,-7.333333500000001,12.0,-4.6666665,9.0,0.8374780000000001,-2.1939669
BRICKFACE,239.0,143.0,9,0.0,0.0,0.33333328,0.04444445,0.6666667,0.1333334,4.5185184000000005,6.111111,5.4444447,2.0,4.777777700000001,2.7777777,-7.5555553,6.111111,0.67407405,-0.8782905000000001
CEMENT,58.0,122.0,9,0.0,0.0,2.0555556,2.2152667,6.1111107,3.0160062,34.185184,29.222221,44.333332,29.0,-14.888889,30.444445,-15.555554999999998,44.333332,0.3496519,-2.0748382
WINDOW,195.0,119.0,9,0.0,0.11111111,3.611111,1.4050171,1.2222223,0.91084015,8.62963,5.888889,13.666667000000002,6.3333335,-8.222222,15.111111,-6.888889,13.666667000000002,0.58956474,-2.1427077999999997
WINDOW,161.0,144.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRICKFACE,228.0,114.0,9,0.0,0.0,0.38888875,0.06296294,0.83333325,0.12222214,5.888889,7.0,7.4444447,3.2222223,3.3333333,4.6666665,-8.0,7.4444447,0.5674603,-1.1518371
BRICKFACE,159.0,111.0,9,0.0,0.0,0.44444449999999996,0.074074045,0.61111116,0.1518519,5.9259257000000005,7.666666499999999,6.888889,3.2222223,5.222222299999999,2.8888887999999997,-8.111111,7.666666499999999,0.5813491999999999,-0.87266606
